model,task,reduction_type,sample_type,exp_type,filename,score,loss,reduction_pass,reduction_time,initial_program,final_program,len_initial_chars,len_final_chars,len_minimal_chars,len_removed_chars,per_removed_chars,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_removed_tokens,per_removed_tokens
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,init_2.txt,0.6334,0.5655,"{'n_total': 199, 'n_valid': 25, 'n_correct': 24}",72.105974,"@Override public void init() throws ServletException { messageSender = new MessageSender(); Thread messageSenderThread = new Thread(messageSender, ""MessageSender["" + getServletContext().getContextPath() + ""]""); messageSenderThread.setDaemon(true); messageSenderThread.start(); }",void init()throws ServletException{messageSender();},278,52,10,226,84.32835820895522,"['@', 'Override', 'public', 'void', 'init', '(', ')', 'throws', 'ServletException', '{', 'messageSender', '=', 'new', 'MessageSender', '(', ')', ';', 'Thread', 'messageSenderThread', '=', 'new', 'Thread', '(', 'messageSender', ',', '""MessageSender[""', '+', 'getServletContext', '(', ')', '.', 'getContextPath', '(', ')', '+', '""]""', ')', ';', 'messageSenderThread', '.', 'setDaemon', '(', 'true', ')', ';', 'messageSenderThread', '.', 'start', '(', ')', ';', '}']","['void', 'init', '(', ')', 'throws', 'ServletException', '{', 'messageSender', '(', ')', ';', '}']",52,12,6,40,86.95652173913044
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,get_6.txt,0.9799,0.028,"{'n_total': 369, 'n_valid': 33, 'n_correct': 31}",98.330635,"@Override public <T> T get(String name, Class<T> clazz) { Integer index = selectionBindings.get(name); if (index == null) { throw new IllegalArgumentException(""selection "" + name + "" not found""); } return get(index.intValue(), clazz); }","<T>T get(String name,Class<T>clazz){(name);if(index=null){(""""+"""");}get(intValue(),clazz);}",236,90,9,146,64.31718061674009,"['@', 'Override', 'public', '<', 'T', '>', 'T', 'get', '(', 'String', 'name', ',', 'Class', '<', 'T', '>', 'clazz', ')', '{', 'Integer', 'index', '=', 'selectionBindings', '.', 'get', '(', 'name', ')', ';', 'if', '(', 'index', '==', 'null', ')', '{', 'throw', 'new', 'IllegalArgumentException', '(', '""selection ""', '+', 'name', '+', '"" not found""', ')', ';', '}', 'return', 'get', '(', 'index', '.', 'intValue', '(', ')', ',', 'clazz', ')', ';', '}']","['<', 'T', '>', 'T', 'get', '(', 'String', 'name', ',', 'Class', '<', 'T', '>', 'clazz', ')', '{', '(', 'name', ')', ';', 'if', '(', 'index', '=', 'null', ')', '{', '(', '""""', '+', '""""', ')', ';', '}', 'get', '(', 'intValue', '(', ')', ',', 'clazz', ')', ';', '}']",61,44,6,17,30.909090909090907
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,main_6.txt,1.0,0.0,"{'n_total': 278, 'n_valid': 22, 'n_correct': 22}",63.093187,"public static void main(String[] args) throws Exception { System.out.println(Arrays.toString(""TRIBES-B"".getBytes())); System.out.println(Arrays.toString(""TRIBES-E"".getBytes())); }","void main(String[]args)throws Exception{((""""));(("""".getBytes()));}",179,66,10,113,66.86390532544378,"['public', 'static', 'void', 'main', '(', 'String', '[', ']', 'args', ')', 'throws', 'Exception', '{', 'System', '.', 'out', '.', 'println', '(', 'Arrays', '.', 'toString', '(', '""TRIBES-B""', '.', 'getBytes', '(', ')', ')', ')', ';', 'System', '.', 'out', '.', 'println', '(', 'Arrays', '.', 'toString', '(', '""TRIBES-E""', '.', 'getBytes', '(', ')', ')', ')', ';', '}']","['void', 'main', '(', 'String', '[', ']', 'args', ')', 'throws', 'Exception', '{', '(', '(', '""""', ')', ')', ';', '(', '(', '""""', '.', 'getBytes', '(', ')', ')', ')', ';', '}']",50,28,6,22,50.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,main_7.txt,1.0,0.0,"{'n_total': 209, 'n_valid': 18, 'n_correct': 18}",54.949028,public static void main(String[] args) { try { UIManager.setLookAndFeel(UIManager.getSystemLookAndFeelClassName()); } catch (Exception e) { } new GUI(); },void main(String[]args){try{(getSystemLookAndFeelClassName());}catch(Exception e){}GUI();},154,90,10,64,44.44444444444444,"['public', 'static', 'void', 'main', '(', 'String', '[', ']', 'args', ')', '{', 'try', '{', 'UIManager', '.', 'setLookAndFeel', '(', 'UIManager', '.', 'getSystemLookAndFeelClassName', '(', ')', ')', ';', '}', 'catch', '(', 'Exception', 'e', ')', '{', '}', 'new', 'GUI', '(', ')', ';', '}']","['void', 'main', '(', 'String', '[', ']', 'args', ')', '{', 'try', '{', '(', 'getSystemLookAndFeelClassName', '(', ')', ')', ';', '}', 'catch', '(', 'Exception', 'e', ')', '{', '}', 'GUI', '(', ')', ';', '}']",38,30,6,8,25.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,get_7.txt,0.8366,0.1807,"{'n_total': 190, 'n_valid': 26, 'n_correct': 16}",77.046176,"public T get() { if (value == null) { throw new NoSuchElementException(""No value present""); } return value; }","T get(){if(value==null){NoSuchElementException("""");}return value;}",109,66,9,43,43.0,"['public', 'T', 'get', '(', ')', '{', 'if', '(', 'value', '==', 'null', ')', '{', 'throw', 'new', 'NoSuchElementException', '(', '""No value present""', ')', ';', '}', 'return', 'value', ';', '}']","['T', 'get', '(', ')', '{', 'if', '(', 'value', '==', 'null', ')', '{', 'NoSuchElementException', '(', '""""', ')', ';', '}', 'return', 'value', ';', '}']",25,22,6,3,15.789473684210526
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,init_3.txt,0.8094,0.2561,"{'n_total': 259, 'n_valid': 35, 'n_correct': 30}",104.341943,"@Before public void init() { WEB_22_LOCAL = urlFor(""resources/web-app_2_2.dtd""); WEB_31_LOCAL = urlFor(""resources/web-app_3_1.xsd""); WEBCOMMON_31_LOCAL = urlFor(""resources/web-common_3_1.xsd""); publicIds.put(XmlIdentifiers.WEB_22_PUBLIC, WEB_22_LOCAL); systemIds.put(XmlIdentifiers.WEB_31_XSD, WEB_31_LOCAL); systemIds.put(WEBCOMMON_31_LOCAL, WEBCOMMON_31_LOCAL); }","void init(){("""");(XmlIdentifiers).put();}",365,41,10,324,91.26760563380282,"['@', 'Before', 'public', 'void', 'init', '(', ')', '{', 'WEB_22_LOCAL', '=', 'urlFor', '(', '""resources/web-app_2_2.dtd""', ')', ';', 'WEB_31_LOCAL', '=', 'urlFor', '(', '""resources/web-app_3_1.xsd""', ')', ';', 'WEBCOMMON_31_LOCAL', '=', 'urlFor', '(', '""resources/web-common_3_1.xsd""', ')', ';', 'publicIds', '.', 'put', '(', 'XmlIdentifiers', '.', 'WEB_22_PUBLIC', ',', 'WEB_22_LOCAL', ')', ';', 'systemIds', '.', 'put', '(', 'XmlIdentifiers', '.', 'WEB_31_XSD', ',', 'WEB_31_LOCAL', ')', ';', 'systemIds', '.', 'put', '(', 'WEBCOMMON_31_LOCAL', ',', 'WEBCOMMON_31_LOCAL', ')', ';', '}']","['void', 'init', '(', ')', '{', '(', '""""', ')', ';', '(', 'XmlIdentifiers', ')', '.', 'put', '(', ')', ';', '}']",61,18,6,43,78.18181818181819
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,setUp_2.txt,0.5487,0.602,"{'n_total': 164, 'n_valid': 27, 'n_correct': 11}",81.270734,@Before public void setUp() { session = mock(Session.class); processor = new HibernateProcessor(session); },void setUp(){session=mock(Session.class);processor=new HibernateProcessor(session);},107,84,11,23,23.958333333333336,"['@', 'Before', 'public', 'void', 'setUp', '(', ')', '{', 'session', '=', 'mock', '(', 'Session', '.', 'class', ')', ';', 'processor', '=', 'new', 'HibernateProcessor', '(', 'session', ')', ';', '}']","['void', 'setUp', '(', ')', '{', 'session', '=', 'mock', '(', 'Session', '.', 'class', ')', ';', 'processor', '=', 'new', 'HibernateProcessor', '(', 'session', ')', ';', '}']",26,23,6,3,15.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,execute_6.txt,1.0,0.0,"{'n_total': 212, 'n_valid': 21, 'n_correct': 20}",60.051809,"public void execute(Map<String, Object> context) throws Throwable { String contextPath = (String) context.get(""request.contextPath""); context.put(""rootContextPath"", new RootContextPath(contextPath)); }","void execute(Map<Object>context){("""");context("""",RootContextPath());}",201,69,13,132,70.2127659574468,"['public', 'void', 'execute', '(', 'Map', '<', 'String', ',', 'Object', '>', 'context', ')', 'throws', 'Throwable', '{', 'String', 'contextPath', '=', '(', 'String', ')', 'context', '.', 'get', '(', '""request.contextPath""', ')', ';', 'context', '.', 'put', '(', '""rootContextPath""', ',', 'new', 'RootContextPath', '(', 'contextPath', ')', ')', ';', '}']","['void', 'execute', '(', 'Map', '<', 'Object', '>', 'context', ')', '{', '(', '""""', ')', ';', 'context', '(', '""""', ',', 'RootContextPath', '(', ')', ')', ';', '}']",42,24,6,18,50.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,run_2.txt,0.9955,0.0055,"{'n_total': 239, 'n_valid': 34, 'n_correct': 25}",98.416739,@Override public void run() { try { TestClient client = new TestClient(); client.doHttp10Request(); } catch (Exception x) { } },void run(){try{client();client();}catch(Exception x){}},127,55,9,72,61.01694915254237,"['@', 'Override', 'public', 'void', 'run', '(', ')', '{', 'try', '{', 'TestClient', 'client', '=', 'new', 'TestClient', '(', ')', ';', 'client', '.', 'doHttp10Request', '(', ')', ';', '}', 'catch', '(', 'Exception', 'x', ')', '{', '}', '}']","['void', 'run', '(', ')', '{', 'try', '{', 'client', '(', ')', ';', 'client', '(', ')', ';', '}', 'catch', '(', 'Exception', 'x', ')', '{', '}', '}']",33,24,6,9,33.33333333333333
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,execute_4.txt,1.0,0.0,"{'n_total': 212, 'n_valid': 21, 'n_correct': 20}",60.884131,"public void execute(Map<String, Object> context) throws Throwable { String contextPath = (String) context.get(""request.contextPath""); context.put(""rootContextPath"", new RootContextPath(contextPath)); }","void execute(Map<Object>context){("""");context("""",RootContextPath());}",201,69,13,132,70.2127659574468,"['public', 'void', 'execute', '(', 'Map', '<', 'String', ',', 'Object', '>', 'context', ')', 'throws', 'Throwable', '{', 'String', 'contextPath', '=', '(', 'String', ')', 'context', '.', 'get', '(', '""request.contextPath""', ')', ';', 'context', '.', 'put', '(', '""rootContextPath""', ',', 'new', 'RootContextPath', '(', 'contextPath', ')', ')', ';', '}']","['void', 'execute', '(', 'Map', '<', 'Object', '>', 'context', ')', '{', '(', '""""', ')', ';', 'context', '(', '""""', ',', 'RootContextPath', '(', ')', ')', ';', '}']",42,24,6,18,50.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,init_1.txt,1.0,0.0,"{'n_total': 121, 'n_valid': 10, 'n_correct': 10}",28.98947,"@Override public void init() { a.addAfterOrdering(""b""); b.addAfterOrdering(""z""); b.addBeforeOrdering(""y""); }","void init(){("""").addBeforeOrdering("""");}",108,40,10,68,69.38775510204081,"['@', 'Override', 'public', 'void', 'init', '(', ')', '{', 'a', '.', 'addAfterOrdering', '(', '""b""', ')', ';', 'b', '.', 'addAfterOrdering', '(', '""z""', ')', ';', 'b', '.', 'addBeforeOrdering', '(', '""y""', ')', ';', '}']","['void', 'init', '(', ')', '{', '(', '""""', ')', '.', 'addBeforeOrdering', '(', '""""', ')', ';', '}']",30,15,6,15,62.5
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,get_5.txt,0.9754,0.0315,"{'n_total': 210, 'n_valid': 23, 'n_correct': 23}",70.521066,"public static Object get(Map<String, Object> context, Object key, Object defaultv) { Object res = context.get(key); if (res == null) { res = defaultv; } return res; }","Object get(Map<Object>key,Object defaultv){if(null){}}",166,54,9,112,71.3375796178344,"['public', 'static', 'Object', 'get', '(', 'Map', '<', 'String', ',', 'Object', '>', 'context', ',', 'Object', 'key', ',', 'Object', 'defaultv', ')', '{', 'Object', 'res', '=', 'context', '.', 'get', '(', 'key', ')', ';', 'if', '(', 'res', '==', 'null', ')', '{', 'res', '=', 'defaultv', ';', '}', 'return', 'res', ';', '}']","['Object', 'get', '(', 'Map', '<', 'Object', '>', 'key', ',', 'Object', 'defaultv', ')', '{', 'if', '(', 'null', ')', '{', '}', '}']",46,20,6,26,65.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,main_5.txt,0.8552,0.1568,"{'n_total': 316, 'n_valid': 35, 'n_correct': 30}",106.556948,"public static void main(String[] args) throws IOException { final HttpServer server = GrizzlyHttpServerFactory.createHttpServer(BASE_URI, new JerseyApplication()); System.out.println(""Press any key to close""); System.in.read(); server.shutdownNow(); }","void main(String[]args)throws IOException{(JerseyApplication());("""");}",251,70,10,181,75.10373443983403,"['public', 'static', 'void', 'main', '(', 'String', '[', ']', 'args', ')', 'throws', 'IOException', '{', 'final', 'HttpServer', 'server', '=', 'GrizzlyHttpServerFactory', '.', 'createHttpServer', '(', 'BASE_URI', ',', 'new', 'JerseyApplication', '(', ')', ')', ';', 'System', '.', 'out', '.', 'println', '(', '""Press any key to close""', ')', ';', 'System', '.', 'in', '.', 'read', '(', ')', ';', 'server', '.', 'shutdownNow', '(', ')', ';', '}']","['void', 'main', '(', 'String', '[', ']', 'args', ')', 'throws', 'IOException', '{', '(', 'JerseyApplication', '(', ')', ')', ';', '(', '""""', ')', ';', '}']",53,22,6,31,65.95744680851064
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,main_4.txt,0.9993,0.0007,"{'n_total': 149, 'n_valid': 17, 'n_correct': 17}",51.113323,public static void main(String[] args) throws Exception { NioSenderTest sender = new NioSenderTest(); sender.init(); sender.run(); },void main(String[]args){sender();},132,34,10,98,80.32786885245902,"['public', 'static', 'void', 'main', '(', 'String', '[', ']', 'args', ')', 'throws', 'Exception', '{', 'NioSenderTest', 'sender', '=', 'new', 'NioSenderTest', '(', ')', ';', 'sender', '.', 'init', '(', ')', ';', 'sender', '.', 'run', '(', ')', ';', '}']","['void', 'main', '(', 'String', '[', ']', 'args', ')', '{', 'sender', '(', ')', ';', '}']",34,14,6,20,71.42857142857143
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,get_4.txt,0.9907,0.0192,"{'n_total': 379, 'n_valid': 38, 'n_correct': 34}",120.978693,"@Override public Integer get(long timeout, TimeUnit unit) throws InterruptedException, ExecutionException, TimeoutException { Long result = wrapped.get(timeout, unit); if (result.longValue() > Integer.MAX_VALUE) { throw new ExecutionException(sm.getString(""asyncChannelWrapperSecure.tooBig"", result), null); } return new Integer(result.intValue()); }","Integer get(long timeout,TimeUnit unit)throws TimeoutException{(unit);if(VALUE){ExecutionException(getString("""",result),null);}(result);}",350,137,9,213,62.4633431085044,"['@', 'Override', 'public', 'Integer', 'get', '(', 'long', 'timeout', ',', 'TimeUnit', 'unit', ')', 'throws', 'InterruptedException', ',', 'ExecutionException', ',', 'TimeoutException', '{', 'Long', 'result', '=', 'wrapped', '.', 'get', '(', 'timeout', ',', 'unit', ')', ';', 'if', '(', 'result', '.', 'longValue', '(', ')', '>', 'Integer', '.', 'MAX_VALUE', ')', '{', 'throw', 'new', 'ExecutionException', '(', 'sm', '.', 'getString', '(', '""asyncChannelWrapperSecure.tooBig""', ',', 'result', ')', ',', 'null', ')', ';', '}', 'return', 'new', 'Integer', '(', 'result', '.', 'intValue', '(', ')', ')', ';', '}']","['Integer', 'get', '(', 'long', 'timeout', ',', 'TimeUnit', 'unit', ')', 'throws', 'TimeoutException', '{', '(', 'unit', ')', ';', 'if', '(', 'VALUE', ')', '{', 'ExecutionException', '(', 'getString', '(', '""""', ',', 'result', ')', ',', 'null', ')', ';', '}', '(', 'result', ')', ';', '}']",73,39,6,34,50.74626865671642
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,setUp_1.txt,0.9999,0.0001,"{'n_total': 135, 'n_valid': 14, 'n_correct': 14}",40.031923,"@Override protected void setUp() throws Exception { super.setUp(); solo = new Solo(getInstrumentation(), getActivity()); }","void setUp(){Solo(getInstrumentation(),getActivity);}",122,53,11,69,62.16216216216216,"['@', 'Override', 'protected', 'void', 'setUp', '(', ')', 'throws', 'Exception', '{', 'super', '.', 'setUp', '(', ')', ';', 'solo', '=', 'new', 'Solo', '(', 'getInstrumentation', '(', ')', ',', 'getActivity', '(', ')', ')', ';', '}']","['void', 'setUp', '(', ')', '{', 'Solo', '(', 'getInstrumentation', '(', ')', ',', 'getActivity', ')', ';', '}']",31,15,6,16,64.0
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,execute_5.txt,0.9712,0.0324,"{'n_total': 364, 'n_valid': 43, 'n_correct': 30}",126.283775,"@Override public void execute(Tuple tuple) { String url = tuple.getStringByField(""url""); Metadata metadata = (Metadata) tuple.getValueByField(""metadata""); _collector.emit(com.digitalpebble.stormcrawler.Constants.StatusStreamName, tuple, new Values(url, metadata, Status.FETCHED)); _collector.ack(tuple); }","void execute(){getStringByField("""");Metadata=(Metadata)("""");collector.emit(com,Values());(tuple);}",305,98,13,207,70.8904109589041,"['@', 'Override', 'public', 'void', 'execute', '(', 'Tuple', 'tuple', ')', '{', 'String', 'url', '=', 'tuple', '.', 'getStringByField', '(', '""url""', ')', ';', 'Metadata', 'metadata', '=', '(', 'Metadata', ')', 'tuple', '.', 'getValueByField', '(', '""metadata""', ')', ';', '_collector', '.', 'emit', '(', 'com', '.', 'digitalpebble', '.', 'stormcrawler', '.', 'Constants', '.', 'StatusStreamName', ',', 'tuple', ',', 'new', 'Values', '(', 'url', ',', 'metadata', ',', 'Status', '.', 'FETCHED', ')', ')', ';', '_collector', '.', 'ack', '(', 'tuple', ')', ';', '}']","['void', 'execute', '(', ')', '{', 'getStringByField', '(', '""""', ')', ';', 'Metadata', '=', '(', 'Metadata', ')', '(', '""""', ')', ';', 'collector', '.', 'emit', '(', 'com', ',', 'Values', '(', ')', ')', ';', '(', 'tuple', ')', ';', '}']",70,35,6,35,54.6875
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,run_1.txt,0.9991,0.0013,"{'n_total': 236, 'n_valid': 21, 'n_correct': 20}",63.78331,@Override public void run() { try { Thread.sleep(delay); } catch (Exception x) { x.printStackTrace(); } System.exit(0); },void run(){try{sleep();}catch(Exception x){printStackTrace();}(0);},121,67,9,54,48.21428571428572,"['@', 'Override', 'public', 'void', 'run', '(', ')', '{', 'try', '{', 'Thread', '.', 'sleep', '(', 'delay', ')', ';', '}', 'catch', '(', 'Exception', 'x', ')', '{', 'x', '.', 'printStackTrace', '(', ')', ';', '}', 'System', '.', 'exit', '(', '0', ')', ';', '}']","['void', 'run', '(', ')', '{', 'try', '{', 'sleep', '(', ')', ';', '}', 'catch', '(', 'Exception', 'x', ')', '{', 'printStackTrace', '(', ')', ';', '}', '(', '0', ')', ';', '}']",39,28,6,11,33.33333333333333
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,get_10.txt,0.965,0.0442,"{'n_total': 183, 'n_valid': 25, 'n_correct': 20}",73.324829,@Override public V get(Object key) { if (key == null) { return null; } return map.get(createLookupKey(key)); },V get(){if(keynull){}((key));},110,30,9,80,79.20792079207921,"['@', 'Override', 'public', 'V', 'get', '(', 'Object', 'key', ')', '{', 'if', '(', 'key', '==', 'null', ')', '{', 'return', 'null', ';', '}', 'return', 'map', '.', 'get', '(', 'createLookupKey', '(', 'key', ')', ')', ';', '}']","['V', 'get', '(', ')', '{', 'if', '(', 'keynull', ')', '{', '}', '(', '(', 'key', ')', ')', ';', '}']",33,18,6,15,55.55555555555556
code2vec,METHOD_NAME,dd_token,freq,dd_token_freq_methods,run_5.txt,0.9248,0.1011,"{'n_total': 218, 'n_valid': 22, 'n_correct': 18}",68.911967,"public void run() { try { draw(); } catch (Throwable t) { logger.error(""Unexpected error occur at draw stat chart, cause: "" + t.getMessage(), t); } }","void run(){try{draw();}catch(Throwable t){logger(""""+getMessage());}}",149,68,9,81,57.85714285714286,"['public', 'void', 'run', '(', ')', '{', 'try', '{', 'draw', '(', ')', ';', '}', 'catch', '(', 'Throwable', 't', ')', '{', 'logger', '.', 'error', '(', '""Unexpected error occur at draw stat chart, cause: ""', '+', 't', '.', 'getMessage', '(', ')', ',', 't', ')', ';', '}', '}']","['void', 'run', '(', ')', '{', 'try', '{', 'draw', '(', ')', ';', '}', 'catch', '(', 'Throwable', 't', ')', '{', 'logger', '(', '""""', '+', 'getMessage', '(', ')', ')', ';', '}', '}']",36,29,6,7,23.33333333333333
